HHID;HV201;HV202;HV201A;HV201B;HV204;HV205;HV206;HV207;HV208;HV209;HV210;HV211;HV212;HV213;HV214;HV215;HV216;HV217;HV218;HV219;HV220;HV221;HV222;HV223;HV225;HV226;HV227;HV228;HV230A;HV230B;HV232;HV232B;HV232C;HV232D;HV232E;HV232Y;HV234;HV234A;HV235;HV236A;HV237;HV237A;HV237B;HV237C;HV237D;HV237E;HV237F;HV237G;HV237H;HV237I;HV237J;HV237K;HV237X;HV237Z;HV238;HV238A;HV239;HV240;HV241;HV242;HV243A;HV243B;HV243C;HV243D;HV243E;HV244;HV245;HV246;HV246A;HV246B;HV246C;HV246D;HV246E;HV246F;HV246G;HV246H;HV246I;HV246J;HV246K;HV247;HV252;HV253;HV253A;HV253B;HV253C;HV253D;HV253E;HV253F;HV253G;HV253H;HV253X;HV253Z;HV255;HV256;HV257;HV259;HV260;HV261;HV262;HV263;HV270;HV271;HV270A;HV271A;HML1;HML1A;HML2
     452  34;32;  ; ;0; 30;22;0;0;0;0;0;0;0;33;22;12; 2;4; 1;1;63;0; 9; 6;0;11;0; ;2;0;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0;13; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;95;1;3;  -50835;4;    3919; 0;0; 0
     452  37;32;  ; ;1; 30;22;0;0;0;0;0;0;0;33;24;31; 1;2; 1;1;81;0; 9; 6;0;11;0; ;2;0;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0; 5; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;95;0;3;  -32370;5;   32539; 0;0; 0
     452  39;32;  ; ;0; 60;22;0;0;0;0;0;0;0;33;24;31; 3;4; 1;1;70;0; 9; 6;0;11;1; ;1;1;0;0; ; ; ;1;   ;1;3; 3;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0; 4; 2;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -41682;4;   18106; 3;3; 0
     452  42;32;  ; ;0; 40;23;0;0;0;0;0;0;0;11;12;12; 3;4; 1;1;77;0; 9; 6;0;11;0;3;2;0;0;0; ; ; ;1;   ;1;3; 3;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;3; ;1;1;0;0;0;1;998;1; 0; 0; 0; 2; 0; 2; 8;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -71031;4;  -27384; 0;0; 0
     452  45;51;  ; ;0;996;23;0;0;0;0;0;0;0;33;12;31; 1;1; 1;2;80;0; 9; 6;0;11;0; ;2;0;0;0; ; ; ;1;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 2; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -29432;5;   37094; 0;0; 0
     452  48;32;  ; ;1; 10;23;0;0;0;0;0;0;0;11;21;22; 1;1; 1;2;70;0; 9; 6;0;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 1;1;0;0;0;0;0;1;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 6; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;95;0;2;  -84319;3;  -47982; 0;0; 0
     452  51;32;  ; ;1; 20;23;0;1;0;0;0;0;0;33;24;31; 1;1; 1;2;34;0; 9; 6;0;11;0;3;2;1;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 50;1; 0; 0; 0; 2; 0; 3; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;3;  -47598;4;    8937; 0;0; 0
     452  54;32;  ; ;0; 10;22;0;0;0;0;0;0;0;33;31;31; 3;4; 1;2;51;0; 9; 6;0;11;1; ;2;1;1;0; ; ; ;0;   ;1;3; 4;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;3; ;1;0;0;0;0;1; 30;1; 0; 3; 0; 2; 0;23; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;3;  -28189;5;   39021; 1;1; 0
     452  56;32;  ; ;0; 20;31;0;0;0;0;0;0;0;11;21;22; 1;1; 1;2;80;0; 9; 6; ;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 1;1;0;0;0;0;0;1;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;1;  5;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95;95;0;1;  -98984;1;  -70712; 0;0; 0
     452  59;32;  ; ;1;996;22;0;0;0;0;0;0;0;33;24;31; 1;1; 1;2;52;0; 9; 6;0;11;0; ;2;1;1;0; ; ; ;0;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;0;   ;1; 0; 0; 0; 1; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -32397;5;   32498; 0;0; 0
     452  62;32;  ; ;1; 10;23;0;0;0;0;0;0;0;33;12;31; 3;2; 1;1;35;0; 9; 6;0;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;3; ;1;0;0;0;0;1; 30;1; 0; 0; 0; 1; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -58043;4;   -7254; 0;0; 0
     452  65;32;  ; ;0; 10;31;0;0;0;0;0;0;0;11;12;12; 1;2; 1;1;44;0; 9; 6; ;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1; 20;1; 0; 0; 0; 1; 0; 0; 0;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11;95;0;1;  -99938;1;  -72191; 0;0; 0
     452  68;14;  ; ;0; 15;21;0;1;0;0;1;0;0;33;24;31; 5;4; 1;1;56;0; 9; 6;0;11;1;1;5; ; ; ; ; ; ; ;   ;1;3; 7;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 20;1; 0; 0; 0; 7; 0;30; 2;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;4;  -13087;5;   62429; 5;5; 2
     452  71;14;  ; ;0;  5;21;0;1;1;0;0;1;0;33;31;31; 4;4; 1;1;52;0; 9; 6;0;11;0;3;5; ; ; ; ; ; ; ;   ;1;3; 6;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;1;0;0;0;1; 20;1; 0; 0; 0; 3; 0; 5; 4;  ;  ;  ;  ;1;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 2;1;4;   50087;5;  160348; 0;0; 0
     452  74;14;  ; ;0; 25;23;0;0;0;0;0;0;0;33;21;12; 2;2; 1;2;54;0; 9; 6;0;11;0; ;5; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 10;1; 0; 0; 0; 0; 0;20; 2;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;95;0;3;  -58088;4;   -7324; 0;0; 0
     453   2;14;  ; ;0; 30;22;0;0;0;0;0;0;0;33;24;31; 1;2; 1;1;51;0; 9; 6;0;11;0; ;2;0;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;1;0;0;0;1;998;1; 0; 0; 0; 4; 0;20; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 3;1;4;  -14386;5;   60415; 0;0; 0
     453   6;51;  ; ;0;996;21;0;0;0;0;0;0;0;33;24;31; 1;1; 1;2;52;0; 9; 6;0;11;1; ;2;1;1;0; ; ; ;0;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;3; ;1;0;0;0;0;1; 10;1; 0; 0; 0; 4; 0;10; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;4;  -21518;5;   49360; 1;1; 0
     453   9;31;  ; ;0; 30;12;0;1;1;1;0;0;0;34;31;33; 3;1; 1;2;72;0; 9; 6;0;11;1; ;5; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;1; ; ;2; ;1;1;0;0;0;1; 10;1; 0; 6; 0; 5; 0;20; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;4;   90247;5;  222597; 1;1; 0
     453  12;51;  ; ;0;996;21;0;0;0;0;1;0;0;33;31;31; 3;2; 1;1;61;0; 9; 6;0;11;1; ;2;1;1;0; ; ; ;0;   ;1;2;  ;1;0;0;0;0;0;1;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 30;1; 0; 2; 0; 5; 0; 8; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 7;1;4;    3477;5;   88102; 2;2; 0
     453  16;51;  ; ;0;996;23;0;0;0;0;1;0;0;33;31;31; 2;2; 1;1;56;0; 9; 7;0;12;1; ;2;0;0;0; ; ; ;1;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 6; 0;22; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;4;    5815;5;   91727; 2;2; 0
     453  19;32;  ; ;0; 60;21;0;1;1;1;0;0;1;33;31;31; 4;4; 1;2;19;0; 9; 6;0;11;1;0;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 4; 0; 0; 6; 0;23; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 2;1;4;   36171;5;  138779; 2;2; 0
     453  22;32;  ; ;0; 10;23;0;0;0;0;0;0;0;11;12;12; 1;1; 1;2;47;0; 9; 6;0;11;1; ;2;0;0;0; ; ; ;1;   ;3;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 5; 0; 2; 2;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;2;  -80872;3;  -42639; 2;2; 0
     453  29;31;  ; ;0;  5;23;0;0;0;0;0;0;0;33;31;31; 3;1; 1;1;36;0; 9; 6;1;11;0; ;3; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0; 2;3; ; ;2; ;1;0;0;0;0;0;   ;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;95;1;4;  -20428;5;   51049; 0;0; 0
     453  32;32;  ; ;0; 60;23;0;0;0;0;0;0;0;12;12;31; 1;2; 1;1;57;0; 9; 6;0;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0; 2; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -67023;4;  -21173; 0;0; 0
     453  35;32;  ; ;1;120;23;0;1;0;0;0;0;0;33;24;31; 3;2; 1;1;34;0; 9; 6;0;11;1;1;3; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 20;1; 2; 1; 2; 2; 0; 5; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 2;1;3;  -43798;4;   14827; 1;1; 1
     453  42;32;  ; ;1;120;23;0;0;0;0;0;0;0;33;31;31; 2;3; 1;2;49;0; 9; 6;0;11;1;1;3; ; ; ; ; ; ; ;   ;1;3; 2;1;1;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 10;1; 0; 0; 0; 0; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;14;1;4;  -17189;5;   56070; 1;1; 1
     453  45;51;  ; ;0;996;23;0;0;0;0;0;0;0;33;31;31; 5;4; 1;2;45;0; 9; 6;0;11;0; ;2;1;1;0; ; ; ;0;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 30;1; 0; 0; 9; 0; 0; 6; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;4;  -25059;5;   43873; 0;0; 0
     453  49;32;  ; ;1;120;23;0;1;1;0;0;0;0;33;24;31; 4;4; 1;2;55;0; 9; 6;0;11;0; ;3; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 20;1; 4; 3; 0; 0; 0; 5; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 2;0;4;  -23152;5;   46827; 0;0; 0
     453  52;32;  ; ;0;120;21;0;0;0;0;0;0;0;33;24;31; 2;4; 1;1;66;0; 9; 6;0;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;0;   ;1; 0; 0; 0; 0; 0; 3; 2;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;95;0;3;  -30363;5;   35650; 0;0; 0
     453  55;31;  ; ;0; 45;22;0;0;1;0;0;0;1;33;24;31; 2;1; 1;2;31;0; 9; 6;0;11;1;0;5; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 10;1; 0; 0; 0; 0; 0; 5; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;4;    -405;5;   82086; 1;1; 0
     453  59;32;  ; ;1; 40;23;0;0;0;0;0;0;0;33;24;31; 2;4; 1;1;80;0; 9; 6;0;11;1;1;3; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;1;0;0;0;1; 10;1; 0; 0; 0; 1; 0;10; 0;  ;  ;  ;  ;0;3; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 7;0;4;  -25773;5;   42765; 2;2; 1
     453  62;31;  ; ;0; 35;23;0;0;0;0;0;0;0;11;12;31; 2;3; 1;2;38;0; 9; 6;0;11;1;0;5; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 10;1; 0; 0; 0; 3; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 3;0;3;  -62605;4;  -14325; 1;1; 0
     453  65;31;  ; ;0; 25;23;0;0;0;0;1;0;0;11;12;31; 2;2; 1;2;52;0; 9; 6;0;11;1; ;5; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 15;1; 0; 3; 0; 4; 0;30; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 3;0;3;  -67361;4;  -21696; 3;3; 0
     453  69;32;  ; ;0; 20;22;0;0;0;0;0;0;0;11;21;22; 3;3; 1;2;52;0; 9; 6;0;11;0; ;1;1;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0;11; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 7;1;3;  -62361;4;  -13946; 0;0; 0
     453  72;31;  ; ;0; 15;22;0;1;0;0;1;0;0;33;24;31; 3;4; 1;1;50;0; 9; 6;0;11;1;1;5; ; ; ; ; ; ; ;   ;1;3; 3;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 10;1; 0; 3; 0; 5; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;4;  -18950;5;   53341; 3;3; 1
     453  75;21;  ; ;0; 60;23;0;1;0;0;0;0;0;33;24;31; 3;4; 1;1;60;0; 9; 6;0;11;0;3;3; ; ; ; ; ; ; ;   ;1;3; 4;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1; 20;1; 1; 3; 2;10; 0;20; 2;  ;  ;  ;  ;1;1; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 2;1;4;  -18487;5;   54059; 0;0; 0
     453  78;14;  ; ;0; 60;23;0;0;0;0;0;0;0;33;24;31; 2;1; 1;2;30;0; 9; 6;0;11;0; ;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0; 5; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;3;  -43916;4;   14643; 0;0; 0
     453  82;31;  ; ;0; 30;23;0;0;0;0;0;0;0;11;12;31; 2;1; 1;1;16;0; 9; 6;0;11;1; ;5; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;3; ;1;0;0;0;0;1; 10;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95;95;0;3;  -69466;4;  -24960; 2;2; 0
     453  85;32;  ; ;1;120;31;0;0;0;0;0;0;0;33;31;31; 1;1; 1;1;57;0; 9; 6; ;11;0; ;3; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;1; 10;1; 0; 0; 0; 2; 0; 0; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95;14;0;3;  -36233;5;   26553; 0;0; 0
     454   2;31;  ; ;0; 15;31;0;1;0;0;0;0;0;33;12;31; 2;2; 1;1;37;0; 9; 6; ;11;1;1;5; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;0;   ;1; 0; 0; 0; 2; 0; 5; 1;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;1;3;  -34781;5;   28803; 2;2; 1
     454   6;31;  ; ;0; 15;31;0;0;0;0;0;0;0;33;24;31; 1;1; 1;2;59;0; 9; 6; ;11;1; ;5; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;  5;1; 0; 0; 0; 0; 0; 3; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;1;3;  -44994;4;   12972; 1;1; 0
     454   9;31;  ; ;0;996;21;0;0;0;1;0;1;0;33;31;31; 5;4; 1;1;58;0; 9; 6;0;11;1;1;5; ; ; ; ; ; ; ;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;1;0;0;1;1; 10;1; 0; 0; 0; 0; 0;15; 3;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 2;1;4;   53908;5;  166271; 4;4; 1
     454  13;31;  ; ;0;996;31;0;0;0;0;0;0;0;33;12;31; 2;2; 1;1;56;0; 9; 6; ;11;1;1;2;1;1;0; ; ; ;0;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 10;1; 0; 0; 0; 0; 0; 6; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;3;  -48300;4;    7849; 2;2; 1
     454  17;31;  ; ;0; 10;23;0;0;0;0;0;0;0;33;31;31; 2;2; 1;1;33;0; 9; 6;1;11;1;1;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0; 2;3; ; ;2; ;1;0;0;0;0;0;   ;1; 0; 0; 0; 0; 0; 2; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;4;   -9127;5;   68566; 2;2; 1
     454  24;31;  ; ;0; 15;23;0;0;0;0;0;0;0;12;12;22; 1;1; 1;1;25;0; 9; 6;0;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;3; ;0;0;0;0;0;0;   ;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -72817;4;  -30154; 0;0; 0
     454  27;32;  ; ;0; 20;31;0;0;0;0;0;0;0;33;12;31; 1;1; 1;2;71;0; 9; 6; ;11;1; ;3; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;1; 10;1; 0; 0; 0; 1; 0; 4; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;3;  -66005;4;  -19594; 1;1; 0
     454  31;32;  ; ;0; 10;23;0;0;0;0;0;0;0;33;24;12; 2;2; 1;1;77;0; 9; 6;0;11;1; ;3; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;3; ;1;0;0;0;0;1;  5;1; 0; 0; 0; 3; 0; 3; 3;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 3;1;3;  -66343;4;  -20119; 2;2; 0
     454  34;32;  ; ;0; 10;31;0;1;0;0;0;0;0;33;12;12; 1;1; 1;1;28;0; 9; 6; ;11;0; ;3; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;0;   ;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;3;  -60158;4;  -10531; 0;0; 0
     454  38;32;  ; ;0; 10;31;0;0;0;0;0;0;0;11;12;12; 1;2; 1;1;45;0; 9; 9; ;14;0; ;2;0;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;0;   ;1; 0; 0; 0; 3; 0; 4; 1;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;3;  -73531;4;  -31261; 0;0; 0
     454  45;32;  ; ;0;996;31;0;0;0;0;0;0;0;33;12;31; 1;1; 1;1;55;0; 9; 6; ;11;1; ;2;0;0;0; ; ; ;1;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 4; 0; 7; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;1;3;  -40682;4;   19656; 1;1; 0
     454  48;32;  ; ;0; 10;31;0;1;0;0;0;0;0;33;31;31; 1;2; 1;1;53;0; 9; 6; ;11;1;1;2;0;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;1;4;  -23062;5;   46967; 2;2; 1
     454  52;32;  ; ;0;996;23;0;0;0;0;0;0;0;33;31;31; 2;2; 1;1;40;0; 9; 6;0;11;1; ;2;0;0;0; ; ; ;1;   ;1;2;  ;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0;10; 0;  ;  ;  ;  ;1;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 3;1;4;   -9085;5;   68631; 2;2; 0
     454  55;32;  ; ;0; 20;31;0;0;0;0;0;0;0;33;12;12; 2;4; 1;1;56;0; 9; 6; ;11;1;1;2;0;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;0;   ;1; 0; 0; 0; 0; 0; 6; 0;  ;  ;  ;  ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;1;3;  -47500;4;    9089; 3;3; 1
     454  59;32;  ; ;0; 20;31;0;0;0;0;0;0;0;33;12;12; 1;1; 1;1;54;0; 9; 6; ;11;1; ;3; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;0;0;0;0;0;1;  5;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;3;  -79971;3;  -41242; 1;1; 0
