HHID;CASEID;V801;V802;V803;V804;V805;V806;V811;V812;V813;V814;V815A;V815B;V815C
       5   9;       5   9 03;1322;1358;36;1;  102;  ;0;0;0;0;0;0;0
       5   9;       5   9 09;1411;1436;25;1;  102;  ;0;0;0;0;0;0;0
       5  15;       5  15 02;1303;1353;50;1;  102;  ;0;0;0;0;1;0;0
       5  27;       5  27 02;1110;1142;96;2;  102;  ;0;0;0;0;0;0;0
       5  32;       5  32 02; 817; 911;54;1;  102;  ;0;0;0;0;0;0;0
       5  32;       5  32 05;1505;1539;34;1;  102;  ;0;0;0;0;0;0;0
       5  56;       5  56 02;1124;1139;96;2;  103;  ;0;0;0;0;0;0;0
       5  56;       5  56 03;1427;1436;96;2;  103;  ;0;0;0;0;0;0;0
       5  56;       5  56 04;1037;1049;12;1;  103;  ;0;0;0;0;0;0;0
       5  67;       5  67 01;1247;1321;96;2;  101;  ;0;0;0;0;0;0;0
       5  73;       5  73 03; 929;1044;75;1;  101;  ;0;0;0;0;0;0;0
       5  79;       5  79 02; 843; 945;62;1;  101;  ;0;0;0;0;0;0;0
       5  85;       5  85 06;1316;1344;28;1;  103;  ;0;0;0;0;0;0;0
       5  91;       5  91 01;1628;1818;95;1;  103;  ;0;0;0;0;0;0;0
       5 102;       5 102 02;1256;1318;22;1;  103;  ;0;0;0;0;0;0;0
       5 108;       5 108 04;1019;1113;54;1;  103;  ;0;0;0;0;0;0;0
       5 108;       5 108 05;1123;1145;22;1;  103;  ;0;0;0;0;0;0;0
       5 114;       5 114 02;1045;1056;96;2;  103;  ;0;0;0;0;0;0;0
       5 114;       5 114 03;1003;1114;71;1;  103;  ;0;0;0;0;0;0;0
       5 114;       5 114 04; 938;1006;28;1;  103;  ;0;0;0;0;0;0;0
       5 120;       5 120 02; 847; 912;25;1;  103;  ;0;0;0;0;0;0;0
       5 131;       5 131 02;1617;1706;49;1;  101;  ;0;0;0;0;0;0;0
       5 131;       5 131 03;1438;1521;43;1;  101;  ;0;0;0;0;0;0;0
       5 131;       5 131 05;1524;1609;45;1;  101;  ;0;0;0;0;0;0;0
       5 137;       5 137 02;1505;1540;35;1;  101;  ;0;0;0;0;0;0;0
       5 143;       5 143 02;1002;1043;96;3;  102;  ;0;0;0;0;0;0;0
       5 143;       5 143 05;1102;1146;96;2;  102;  ;0;0;0;0;0;0;0
       5 143;       5 143 06;1147;1222;35;1;  102;  ;0;0;0;0;0;0;0
       5 143;       5 143 07;1550;1622;32;1;  102;  ;0;0;0;0;0;0;0
       6   2;       6   2 02;1659;1909;96;3;  103;  ;0;0;0;0;0;0;0
       6   2;       6   2 03;1910;1918;96;2;  103;  ;0;0;0;0;0;0;0
       6  13;       6  13 04;1217; 949;96;2;  103;  ;0;0;0;0;0;0;0
       6  13;       6  13 10;1325;1325;96;2;  103;  ;0;0;0;0;0;0;0
       6  17;       6  17 03;2224; 633;96;3;  103;  ;0;0;0;0;0;0;0
       6  24;       6  24 02;1311;1735;96;2;  103;  ;0;0;0;0;0;0;0
       6  24;       6  24 03; 634; 811;96;2;  103;  ;0;0;0;0;0;0;0
       6  24;       6  24 04;1736;1930;95;1;  103;  ;0;0;0;0;0;0;0
       6  27;       6  27 02; 949;1310;95;1;  103;  ;0;0;0;0;0;0;0
       6  31;       6  31 02;1016;1117;96;2;  102;  ;0;0;0;0;0;0;0
       6  34;       6  34 02; 947;1015;96;5;  102;  ;0;0;0;0;0;0;0
       6  41;       6  41 01;1122;1126;96;2;  103;  ;0;0;0;0;0;0;0
       6  52;       6  52 02;1731;1719;96;2;  102;  ;0;0;0;0;0;0;0
       6  55;       6  55 02;2021;2120;59;1;  102;  ;0;0;0;0;0;0;0
       6  59;       6  59 01;1854;1507;96;2;  101;  ;0;0;0;0;0;0;0
       6  59;       6  59 02;1901;1905;96;2;  101;  ;0;0;0;0;0;0;0
       6  63;       6  63 02;1832;1856;24;1;  102;  ;0;0;0;0;0;0;0
       6  63;       6  63 04;1921;2001;40;1;  102;  ;0;0;0;0;0;0;0
       6  70;       6  70 01; 921;1004;43;1;  101;  ;0;0;0;0;0;0;0
       6  73;       6  73 03;1304;1421;77;1;  102;  ;0;0;0;0;0;0;0
       6  84;       6  84 01;1906;1231;96;2;  101;  ;0;0;0;0;0;0;0
       6  87;       6  87 02;1300;1341;41;1;  101;  ;0;0;0;0;0;0;0
       7   5;       7   5 02; 637; 657;96;2;  103;  ;0;0;0;0;0;0;0
       7  11;       7  11 03;1806;1904;96;2;  102;  ;0;0;0;0;0;0;0
       7  11;       7  11 04;1625;1642;17;1;  102;  ;0;0;0;0;0;0;0
       7  18;       7  18 01;1613;1645;96;2;  101;  ;0;0;0;0;0;0;0
       7  27;       7  27 07;2019;2019;96;2;  101;  ;0;0;0;0;0;0;0
       7  27;       7  27 08;1343;1417;34;1;  101;  ;0;0;0;0;0;0;0
       7  30;       7  30 02;1818;2139;96;5;  103;  ;0;0;0;0;0;0;0
       7  40;       7  40 02;1223;1400;96;2;  102;  ;0;0;0;0;0;0;0
       7  43;       7  43 01;1816;1817;96;2;  103;  ;0;0;0;0;0;0;0
       7  47;       7  47 02;2020;1441;96;2;  101;  ;0;0;0;0;0;0;0
       7  47;       7  47 03;2020;2020;96;2;  101;  ;0;0;0;0;0;0;0
       7  53;       7  53 02;1908;1946;38;1;  102;  ;0;0;0;0;0;0;0
       7  63;       7  63 05;1439;1546;96;2;  102;  ;0;0;0;0;0;0;0
       7  66;       7  66 02;1457;1523;26;1;  102;  ;0;0;0;0;0;0;0
       7  69;       7  69 03;1407;1529;96;3;  103;  ;0;0;0;0;0;0;0
       7  76;       7  76 02;1730;1551;96;3;  103;  ;0;0;0;0;0;0;0
       7  79;       7  79 02;1730;2037;95;1;  103;  ;0;0;0;0;0;0;0
       8   1;       8   1 02;1138;1207;29;1;  101;  ;0;0;0;0;0;0;0
       8   7;       8   7 01;1242;1322;40;1;  101;  ;0;0;0;0;0;0;0
       8   7;       8   7 09;1323;1335;12;1;  101;  ;0;0;0;0;0;0;0
       8  13;       8  13 02;1426;1503;37;1;  101;  ;0;0;0;0;0;0;0
       8  19;       8  19 02;1017;1116;59;1;  101;  ;0;0;0;0;0;0;0
       8  25;       8  25 01; 904; 941;37;1;  101;  ;0;0;0;0;0;0;0
       8  31;       8  31 02;1105;1237;92;1;  102;  ;0;0;0;0;0;0;0
       8  42;       8  42 02; 847; 925;38;1;  102;  ;0;0;0;0;0;0;0
       8  54;       8  54 01;1433;1516;43;1;  101;  ;0;0;0;0;0;0;0
       8  66;       8  66 02;1321;1353;32;1;  101;  ;0;0;0;0;0;0;0
       8  83;       8  83 02;1759;1844;96;2;  102;  ;0;0;0;0;0;0;0
       8  89;       8  89 01;1719;1946;95;1;  102;  ;0;0;0;0;0;0;0
       8  95;       8  95 02;1417;1420;96;4;  102;  ;0;0;0;0;0;0;0
       8 107;       8 107 01;1958;1436;96;2;  103;  ;0;0;0;0;0;0;0
       8 112;       8 112 02;1959;2007;96;2;  103;  ;0;0;0;0;0;0;0
       8 118;       8 118 01;1441;1619;95;1;  102;  ;0;0;0;0;0;0;0
       8 124;       8 124 02;2008;2019;96;2;  103;  ;0;0;0;0;0;0;0
       8 130;       8 130 01;1841;1949;96;2;  103;  ;0;0;0;0;0;0;0
       8 136;       8 136 02;1046;1111;96;4;  103;  ;0;0;0;0;0;0;0
       8 142;       8 142 01; 922; 945;23;1;  103;  ;0;0;0;0;0;0;0
       8 142;       8 142 03; 922; 913;96;2;  103;  ;0;0;0;0;0;0;0
       8 148;       8 148 01;1514;1520;96;2;  103;  ;0;0;0;0;0;0;0
       9   6;       9   6 02;1119;1211;52;1;  101;  ;0;0;0;0;0;0;0
       9  11;       9  11 01;1006;1048;42;1;  103;  ;0;0;0;0;0;0;0
       9  11;       9  11 02;1053;1127;34;1;  103;  ;0;0;0;0;0;0;0
       9  11;       9  11 03;1133;1157;24;1;  103;  ;0;0;0;0;0;0;0
       9  16;       9  16 02;1603;1630;96;2;  102;  ;0;0;0;0;0;0;0
       9  21;       9  21 02;1414;1507;53;1;  102;  ;0;0;0;0;0;0;0
       9  21;       9  21 03;1515;1539;24;1;  102;  ;0;0;0;0;0;0;0
       9  26;       9  26 02;1320;1406;46;1;  101;  ;0;0;0;0;0;0;0
       9  36;       9  36 02;1215;1255;40;1;  101;  ;0;0;0;0;0;0;0
       9  41;       9  41 01;1024;1059;35;1;  101;  ;0;0;0;0;0;0;0
       9  51;       9  51 02;1048;1125;37;1;  101;  ;0;0;0;0;0;0;0
       9  56;       9  56 02; 917;1013;56;1;  101;  ;0;0;0;0;0;0;0
       9  65;       9  65 02;2018;2132;96;2;  102;  ;0;0;0;0;0;0;0
       9  70;       9  70 01;1125;1310;95;1;  102;  ;0;0;0;0;0;0;0
       9  75;       9  75 02; 919;1001;42;1;  102;  ;0;0;0;0;0;0;0
       9  80;       9  80 02;1956;2017;96;3;  102;  ;0;0;0;0;0;0;0
       9  90;       9  90 02;1811;1825;96;2;  102;  ;0;0;0;0;0;0;0
       9  95;       9  95 02;1154;1224;96;3;  103;  ;0;0;0;0;0;0;1
       9 100;       9 100 02;1900;1904;96;2;  103;  ;0;0;0;0;0;0;0
       9 105;       9 105 02;1153;1222;29;1;  103;  ;0;0;0;0;0;0;0
       9 110;       9 110 02;1520;1336;96;2;  103;  ;0;0;0;0;0;0;0
       9 115;       9 115 02;1359;1457;58;1;  103;  ;0;0;0;0;0;0;0
       9 120;       9 120 02; 952;1105;73;1;  103;  ;0;0;0;0;0;0;0
       9 124;       9 124 02;1106;1123;96;2;  103;  ;0;0;0;0;0;0;0
      10   7;      10   7 01;1154;1223;29;1;  101;  ;0;0;0;0;0;0;0
      10  15;      10  15 02;1345;1421;96;2;  102;  ;0;0;0;0;0;0;0
      10  15;      10  15 04;1224;1243;19;1;  102;  ;0;0;0;0;0;0;0
      10  19;      10  19 02;1306;1345;96;2;  101;  ;0;0;0;0;0;0;0
      10  23;      10  23 02;1209;1247;38;1;  102;  ;2;0;0;0;0;0;0
      10  31;      10  31 01;1640;1609;96;2;  101;  ;0;0;0;0;0;0;0
      10  31;      10  31 02;1641;1642;96;2;  101;  ;0;0;0;0;0;0;0
      10  38;      10  38 02;1956;2007;96;3;  102;  ;0;0;0;0;0;0;0
      10  42;      10  42 01;1058;1120;22;1;  101;  ;0;0;0;0;0;0;0
      10  46;      10  46 01; 910; 944;34;1;  102;  ;0;0;0;0;0;0;0
      10  50;      10  50 03;1831;1849;18;1;  102;  ;0;0;0;0;0;0;0
      10  58;      10  58 02;1245;1411;86;1;  102;  ;0;0;0;0;0;0;0
      10  62;      10  62 01; 845; 945;60;1;  101;  ;0;0;0;0;0;0;0
      10  66;      10  66 01;1629;1652;96;2;  102;  ;0;0;0;0;0;0;0
      10  69;      10  69 02; 941;1008;96;2;  103;  ;0;0;0;0;0;0;0
      10  81;      10  81 02;1810;1552;96;3;  103;  ;0;0;0;0;0;0;0
      10  81;      10  81 04;1641;1253;96;2;  103;  ;0;0;0;0;0;0;0
      10  85;      10  85 01;1537;1637;96;3;  103;  ;0;0;0;0;0;0;0
      10  89;      10  89 02;1342;1058;96;2;  103;  ;0;0;0;0;0;0;0
      10  97;      10  97 02;1343;1140;96;2;  103;  ;0;0;0;0;0;0;0
      10 101;      10 101 02;1242;1256;96;2;  103;  ;0;0;0;0;0;0;0
      11   4;      11   4 02;1509;1618;69;1;  101;  ;0;0;0;0;0;0;0
      11  10;      11  10 02; 901;1427;96;2;  101;  ;0;0;0;0;0;0;0
      11  20;      11  20 02;1218;1254;36;1;  101;  ;0;0;0;0;0;0;0
      11  25;      11  25 02;1447;1531;44;1;  101;  ;0;0;0;0;0;0;0
      11  40;      11  40 02;1600;1723;83;1;  102;  ;0;0;0;2;0;0;0
      11  51;      11  51 01;1708;1733;25;1;  101;  ;0;0;0;0;0;0;0
      11  56;      11  56 01;1100;1305;95;1;  101;  ;0;0;0;0;0;0;0
      11  61;      11  61 02; 900;1256;95;1;  102;  ;0;0;0;0;0;0;0
      11  66;      11  66 02;1914;2118;96;2;  102;  ;0;0;0;0;0;0;0
      11  71;      11  71 01;1650;1728;38;1;  103;  ;0;0;0;0;0;0;0
      11  77;      11  77 01;1512;1530;96;2;  102;  ;0;0;0;0;0;0;0
      11  77;      11  77 05;1745;1747;96;2;  102;  ;0;0;0;0;0;0;0
      11  82;      11  82 02;1746;1913;87;1;  102;  ;0;0;0;0;0;0;0
      11  87;      11  87 02;2021;2206;96;2;  102;  ;0;0;0;0;0;0;0
      11  92;      11  92 01;1914;1949;96;2;  102;  ;0;0;0;0;0;0;0
      11  97;      11  97 02;1803;1830;96;2;  103;  ;0;0;0;0;0;0;0
      11 102;      11 102 02;1457;1608;71;1;  103;  ;0;0;0;0;0;0;0
      11 107;      11 107 01;1611;1332;96;2;  103;  ;0;0;0;0;0;0;0
      11 107;      11 107 02;1609;1316;96;2;  103;  ;0;0;0;0;0;0;0
      11 113;      11 113 03;1420;1502;96;2;  102;  ;0;0;0;0;0;0;0
      11 118;      11 118 02;1029;1307;95;1;  103;  ;0;0;0;0;0;0;0
      11 123;      11 123 02;1946;1902;96;2;  103;  ;0;0;0;0;0;0;0
      11 133;      11 133 02;1803;1653;96;2;  103;  ;0;0;0;0;0;0;0
      12   2;      12   2 02;1809;1841;32;1;  101;  ;0;0;0;0;0;0;0
      12   2;      12   2 05;1859;1914;15;1;  101;  ;0;0;0;0;0;0;0
      12   6;      12   6 02;1617;1624;96;2;  101;  ;0;0;0;0;0;0;0
      12  10;      12  10 02;1518;1615;57;1;  101;  ;0;0;0;0;0;0;0
      12  14;      12  14 03;1437;1534;57;1;  101;  ;0;0;0;0;0;0;0
      12  14;      12  14 06;1625;1643;18;1;  101;  ;0;0;0;0;0;0;0
      12  18;      12  18 04;1321;1354;33;1;  101;  ;0;0;0;0;0;0;0
      12  18;      12  18 05;1127;1227;60;1;  101;  ;0;0;0;0;0;0;0
      12  18;      12  18 06;1234;1259;25;1;  101;  ;0;0;0;0;0;0;0
      12  26;      12  26 01; 929;1004;35;1;  102;  ;0;0;0;0;0;0;0
      12  26;      12  26 02;2115;2118;96;3;  102;  ;0;0;0;0;0;0;0
      12  30;      12  30 02;1121;1004;96;2;  101;  ;0;0;0;0;0;0;0
      12  34;      12  34 02;1314;1305;96;2;  101;  ;0;0;0;0;0;0;0
      12  38;      12  38 01; 932; 959;27;1;  103;  ;0;0;0;0;0;0;0
      12  38;      12  38 02;1144;1148;96;2;  103;  ;0;0;0;0;0;0;0
      12  38;      12  38 04;1139;1143;96;2;  103;  ;0;0;0;0;0;0;0
      12  46;      12  46 02;1723;1813;50;1;  101;  ;0;0;0;0;0;0;0
      12  46;      12  46 04;1827;1859;32;1;  101;  ;0;0;0;0;0;0;0
      12  50;      12  50 03; 852; 952;60;1;  102;  ;0;0;0;0;0;0;0
      12  50;      12  50 05;1127;1129;96;2;  102;  ;0;0;0;0;0;0;0
      12  50;      12  50 09;1153;1223;30;1;  102;  ;0;0;0;0;0;0;0
      12  50;      12  50 10;1130;1150;20;1;  102;  ;0;0;0;0;0;0;0
      12  54;      12  54 02;1700;1755;55;1;  102;  ;0;0;0;0;0;0;0
      12  58;      12  58 03;1452;1518;96;2;  102;  ;0;0;0;0;0;0;0
      12  62;      12  62 01;1424;1506;42;1;  102;  ;0;0;0;0;0;0;0
      12  66;      12  66 02;1221;1034;96;2;  103;  ;0;0;0;0;0;0;0
      12  66;      12  66 03;1150;1228;38;1;  103;  ;0;0;0;0;0;0;0
      12  70;      12  70 02;1045;1134;49;1;  102;  ;0;0;0;0;0;0;0
      12  70;      12  70 03;1003;1035;32;1;  102;  ;0;0;0;0;0;0;0
      12  74;      12  74 02;1243;1324;96;2;  102;  ;0;0;0;0;0;0;0
      12  78;      12  78 01;1255;1123;96;3;  103;  ;0;0;0;0;0;0;0
      12  78;      12  78 02;1208;1221;96;5;  103;  ;0;0;0;0;0;0;0
      12  82;      12  82 01;1642; 951;96;3;  103;  ;0;0;0;0;0;0;0
      12  90;      12  90 02;1538;1254;96;3;  103;  ;0;0;0;0;0;0;0
      12  94;      12  94 02;1335;1251;96;3;  103;  ;0;0;0;0;0;0;0
      12  94;      12  94 04;1804;1827;96;3;  103;  ;0;0;0;0;0;0;0
      12  97;      12  97 05;1519;1537;96;2;  103;  ;0;0;0;0;0;0;0
      12  97;      12  97 10;1048;1109;21;1;  103;  ;0;0;0;0;0;0;0
      12  97;      12  97 15;1642;1538;96;5;  103;  ;0;0;0;0;0;0;0
      12 101;      12 101 01;1645;1639;96;3;  103;  ;0;0;0;0;0;0;0
      13   2;      13   2 02;1425;1441;16;1;  101;  ;0;0;0;0;0;0;0
      13   2;      13   2 03;1442;1512;30;1;  101;  ;0;0;0;0;0;0;0
      13   6;      13   6 02;1149;1242;53;1;  101;  ;0;0;0;0;0;0;0
      13   9;      13   9 02; 955;1029;34;1;  101;  ;0;0;0;0;0;0;0
      13   9;      13   9 03;1030;1057;27;1;  101;  ;0;0;0;0;0;0;0
      13  17;      13  17 02;1738;1812;34;1;  101;  ;0;0;0;0;0;0;0
      13  20;      13  20 02; 924;1014;50;1;  101;  ;0;0;0;0;0;0;0
      13  20;      13  20 05;1015;1103;48;1;  101;  ;0;0;0;0;0;0;0
      13  24;      13  24 02;1534;1625;51;1;  102;  ;0;0;0;0;0;0;0
      13  31;      13  31 02;1139;1201;96;2;  102;  ;0;0;0;0;0;0;0
      13  31;      13  31 05;2051;2058; 7;1;  102;  ;0;0;0;0;0;0;0
      13  34;      13  34 02;1734;1810;36;1;  102;  ;0;0;0;0;0;0;0
      13  38;      13  38 02;1600;1633;33;1;  101;  ;0;0;0;0;0;0;0
      13  41;      13  41 01; 930;1007;37;1;  102;  ;0;0;0;0;0;0;0
      13  48;      13  48 03;1634;1551;96;2;  103;  ;0;0;0;0;0;0;0
      13  48;      13  48 04;2023;2025;96;2;  103;  ;0;0;0;0;0;0;0
      13  52;      13  52 02;2134;2001;96;4;  102;  ;0;0;0;0;0;0;0
      13  52;      13  52 03; 715; 800;45;1;  102;  ;0;0;0;0;0;0;0
      13  59;      13  59 02; 935;1039;64;1;  102;  ;0;0;0;0;0;0;0
      13  66;      13  66 02;1638;1653;96;2;  103;  ;0;0;0;0;0;0;0
      13  66;      13  66 03;1002;1906;96;2;  103;  ;0;0;0;0;0;0;0
      13  70;      13  70 02;1246;1955;95;1;  102;  ;0;0;0;0;0;0;0
      13  77;      13  77 01;1956;2050;54;1;  102;  ;0;0;0;0;0;0;0
      13  80;      13  80 02;1654;1715;96;3;  103;  ;0;0;0;0;0;0;0
      13  84;      13  84 02;1003;1758;96;2;  103;  ;0;0;0;0;0;0;0
      13  87;      13  87 01;1759;1759;96;4;  103;  ;0;0;0;0;0;0;0
      13  87;      13  87 09;1005;1833;96;2;  103;  ;0;0;0;0;0;0;0
      13  91;      13  91 02;1306;1332;26;1;  101;  ;0;0;0;0;0;0;0
      14   2;      14   2 01;1618;1309;96;2;  101;  ;0;0;0;0;0;0;0
      14  16;      14  16 02;1515;1611;56;1;  101;  ;0;0;0;0;0;0;0
      14  20;      14  20 02;1452;1458;96;2;  101;  ;0;0;0;0;0;0;0
      14  24;      14  24 02;1923;1810;96;2;  103;  ;0;0;0;0;0;0;0
      14  37;      14  37 02;1620; 926;96;2;  101;  ;0;0;0;0;0;0;0
      14  37;      14  37 03;1620; 942;96;2;  101;  ;0;0;0;0;0;0;0
      14  37;      14  37 04;1823; 952;96;2;  101;  ;0;0;0;0;0;0;0
      14  37;      14  37 05;1621;1001;96;2;  101;  ;0;0;0;0;0;0;0
      14  42;      14  42 02;1621;2026;96;2;  101;  ;0;0;0;0;0;0;0
      14  46;      14  46 02; 721;1656;95;1;  102;  ;0;0;0;0;0;0;0
      14  64;      14  64 02;2149;2214;96;2;  102;  ;0;0;0;0;0;0;0
      14  77;      14  77 02;1815;1845;30;1;  102;  ;0;0;0;0;0;0;0
      14  81;      14  81 01;1938;2033;55;1;  102;  ;0;0;0;0;0;0;0
      14  86;      14  86 02;2200;2041;96;2;  103;  ;0;0;0;0;0;0;0
      14  90;      14  90 02;1456;1619;83;1;  102;  ;0;0;0;0;0;0;0
      14  94;      14  94 02;1911;1609;96;2;  103;  ;0;0;0;0;0;0;0
      14  99;      14  99 01;1814;1911;96;3;  103;  ;0;0;0;0;0;0;0
      14 103;      14 103 02;1722;1427;96;2;  103;  ;0;0;0;0;0;0;0
      14 108;      14 108 02;2041;2054;96;3;  103;  ;0;0;0;0;0;0;0
      14 112;      14 112 02; 514;2033;96;2;  103;  ;0;0;0;0;0;0;0
      15   1;      15   1 01;1511;1529;96;3;  102;  ;0;0;0;0;0;0;0
      15   1;      15   1 03;1043;1217;94;1;  102;  ;0;0;0;0;0;0;0
      15  10;      15  10 02;1533;2109;95;1;  103;  ;0;0;0;0;0;0;0
      15  19;      15  19 01;1057;1125;28;1;  101;  ;0;0;0;0;0;0;0
      15  28;      15  28 02; 907;1032;85;1;  101;  ;0;0;0;0;0;0;0
      15  28;      15  28 03;2114;2116;96;2;  101;  ;0;0;0;0;0;0;0
      15  33;      15  33 01;1020;1107;47;1;  101;  ;0;0;0;0;0;0;0
      15  33;      15  33 07;1728;1746;96;2;  101;  ;0;0;0;0;0;0;0
      15  42;      15  42 02;1404;1456;52;1;  101;  ;0;0;0;0;0;0;0
      15  42;      15  42 04;1500;1515;96;2;  101;  ;0;0;0;0;0;0;0
      15  55;      15  55 01;1230;1347;77;1;  102;  ;0;0;0;0;0;0;0
      15  59;      15  59 01; 902;1855;96;2;  102;  ;0;0;0;0;0;0;0
      15  68;      15  68 02;1529;1551;96;3;  102;  ;0;0;0;0;0;0;0
      15  68;      15  68 07;1807;1817;96;2;  102;  ;0;0;0;0;0;0;0
      15  68;      15  68 08;1612;1807;95;1;  102;  ;0;0;0;0;0;0;0
      15  73;      15  73 02;1218;1251;96;2;  102;  ;0;0;0;0;0;0;0
      15  77;      15  77 02; 705; 814;69;1;  103;  ;0;0;0;0;0;0;0
      15  77;      15  77 03;2111;2125;14;1;  103;  ;0;0;0;0;0;0;0
      15  77;      15  77 05;1521;1542;21;1;  103;  ;0;0;0;0;0;0;0
      15  77;      15  77 06;1319;1331;12;1;  103;  ;0;0;0;0;0;0;0
      15  82;      15  82 02;1028;1107;96;2;  102;  ;0;0;0;0;0;0;0
      15  82;      15  82 07;1130;1147;96;2;  102;  ;0;0;0;0;0;0;0
      15  86;      15  86 02; 906;1042;95;1;  102;  ;0;0;0;0;0;0;0
      15  91;      15  91 02;1318;1041;96;2;  103;  ;0;0;0;0;0;0;0
      15  95;      15  95 02;1823;1744;96;3;  103;  ;0;0;0;2;0;0;0
      15  95;      15  95 04;1317; 955;96;2;  103;  ;0;0;0;0;0;0;0
      15  95;      15  95 05;1317;1317;96;2;  103;  ;0;0;0;0;0;0;0
      15 113;      15 113 02;1428;1532;64;1;  103;  ;0;0;0;0;0;0;0
      16   1;      16   1 02;1443;1444;96;2;  103;  ;0;0;0;0;0;0;0
      16   3;      16   3 02;1037;1120;43;1;  101;  ;0;0;0;0;0;0;0
      16   3;      16   3 03;1121;1146;25;1;  101;  ;0;0;0;0;0;0;0
      16   6;      16   6 02;1413;1448;96;2;  101;  ;0;0;0;0;0;0;0
      16   8;      16   8 01; 848; 941;53;1;  101;  ;0;0;0;0;0;0;0
      16  12;      16  12 02;1242;1349;67;1;  101;  ;0;0;0;0;0;0;0
      16  14;      16  14 02; 937;1015;96;3;  102;  ;0;0;0;0;0;0;0
      16  14;      16  14 03; 838; 920;42;1;  102;  ;0;0;0;0;0;0;0
      16  16;      16  16 02;1458;1724;96;2;  101;  ;0;0;0;0;0;0;0
      16  18;      16  18 01;1218;1305;47;1;  101;  ;0;0;0;0;0;0;0
      16  18;      16  18 05; 813; 821; 8;1;  101;  ;0;0;0;0;0;0;0
      16  18;      16  18 08; 748; 812;24;1;  101;  ;0;0;0;0;0;0;0
      16  20;      16  20 02; 855;1008;73;1;  101;  ;0;0;0;0;0;0;0
      16  24;      16  24 01;1102;1128;96;2;  101;  ;0;0;0;0;0;0;0
      16  35;      16  35 02;1255;1223;96;3;  102;  ;0;0;0;0;0;0;0
      16  37;      16  37 03;1001;1051;50;1;  102;  ;0;0;0;0;0;0;0
      16  39;      16  39 02;1647;1855;96;3;  102;  ;0;0;0;0;0;0;0
      16  41;      16  41 02;1358;1442;44;1;  103;  ;0;0;0;0;0;0;0
      16  45;      16  45 02; 751;1021;95;1;  103;  ;0;0;0;0;0;0;0
      16  47;      16  47 02;1111;1238;87;1;  103;  ;0;0;0;0;0;0;0
      16  47;      16  47 03;1504;1509;96;2;  103;  ;0;0;0;0;0;0;1
      16  49;      16  49 02;1510;1539;96;3;  103;  ;0;0;0;0;0;0;0
      16  53;      16  53 02;1445;1504;96;2;  103;  ;0;0;0;0;0;0;0
      17   4;      17   4 02;1126;1218;52;1;  101;  ;0;0;0;0;0;0;0
      17   9;      17   9 02;1032;1102;30;1;  101;  ;0;0;0;0;0;0;0
      17  13;      17  13 01;1237;1325;48;1;  101;  ;0;0;0;0;0;0;0
      17  18;      17  18 02;1602;1630;28;1;  101;  ;0;0;0;0;0;0;0
      17  23;      17  23 02;1344;1436;52;1;  101;  ;0;0;0;0;0;0;0
      17  27;      17  27 01;1502;1515;13;1;  101;  ;0;0;0;0;0;0;0
      17  27;      17  27 04;1817;1834;17;1;  101;  ;0;0;0;0;0;0;0
      17  36;      17  36 01; 918; 952;96;2;  101;  ;0;0;0;0;0;0;0
      17  36;      17  36 03; 952;1002;10;1;  101;  ;0;0;0;0;0;0;0
      17  41;      17  41 02;1647;1932;96;2;  102;  ;0;0;0;0;0;0;0
      17  45;      17  45 02;1934;2058;96;2;  102;  ;0;0;0;0;0;0;0
      17  45;      17  45 03;1619;1457;96;2;  102;  ;0;0;0;0;0;0;0
      17  50;      17  50 02;1633;1637;96;2;  103;  ;0;0;0;0;0;0;0
      17  54;      17  54 01;1121; 958;96;2;  102;  ;0;0;0;0;0;0;0
      17  63;      17  63 02;1247;1302;96;3;  102;  ;0;0;0;0;0;0;0
      17  77;      17  77 02;1637;1648;96;4;  103;  ;0;0;0;0;0;0;0
      17  82;      17  82 02;1515;1553;96;4;  102;  ;0;0;0;0;0;0;0
      17  86;      17  86 02;1625;1600;96;2;  103;  ;0;0;0;0;0;0;0
      17  86;      17  86 03;1626;1614;96;2;  103;  ;0;0;0;0;0;0;0
      17  91;      17  91 01;1544;1621;37;1;  101;  ;0;0;0;0;0;0;0
      17  95;      17  95 02;1231;1242;96;2;  103;  ;0;0;0;0;0;0;0
      17 100;      17 100 02;1608;1457;96;2;  103;  ;0;0;0;0;0;0;0
      17 104;      17 104 01;1245;1305;96;3;  103;  ;0;0;0;0;0;0;0
      17 104;      17 104 03;1306;1323;17;1;  103;  ;0;0;0;0;0;0;0
      17 109;      17 109 02;1409;1426;17;1;  101;  ;0;0;0;0;0;0;0
      17 113;      17 113 02;1550;1633;43;1;  102;  ;0;0;0;0;0;0;0
      171100;      171100 02;1650;1626;96;2;  101;  ;0;0;0;0;0;0;0
      18   5;      18   5 01;1510;1533;23;1;  101;  ;0;0;0;0;0;0;0
      18  11;      18  11 02;1313;1343;30;1;  101;  ;0;0;0;0;0;0;0
      18  22;      18  22 01;1020;1046;26;1;  102;  ;2;0;0;0;0;0;0
      18  27;      18  27 02; 956;1040;44;1;  101;  ;0;0;0;0;0;0;0
      18  33;      18  33 02;1035;1125;50;1;  101;  ;0;0;0;0;0;0;0
      18  38;      18  38 02;1150;1203;96;2;  101;  ;0;0;0;0;0;0;0
      18  44;      18  44 02;1238;1257;96;2;  101;  ;0;0;0;0;0;0;0
      18  49;      18  49 02; 907; 938;31;1;  102;  ;0;0;0;0;0;0;0
